,method,dataset,bias_n,seed,bias_delta,params,spearman,pairwise_calls,pairwise_calls_internal,listwise_calls,inferred_pairs,pairwise_api_calls,effective_calls_api
394,pruned_elo,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.1}",0.862520052466635,5960,0,0,0,5960,5960
395,pruned_elo_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.1}",0.8659288418409812,5960,0,0,0,5960,5960
396,pruned_elo,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.2}",0.8413537062053699,4759,0,0,0,4759,4759
397,pruned_elo_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.2}",0.8627902715280265,4759,0,0,0,4759,4759
398,pruned_elo,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.1}",0.8638988097197547,7871,0,0,0,7871,7871
399,pruned_elo_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.1}",0.8659981235272683,7871,0,0,0,7871,7871
400,pruned_elo,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.2}",0.8527440399834604,6755,0,0,0,6755,6755
401,pruned_elo_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.2}",0.8658456981023004,6755,0,0,0,6755,6755
402,pruned_elo,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 16, 'prune_percent': 0.3}",0.8474645775368415,8337,0,0,0,8337,8337
403,pruned_elo_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 16, 'prune_percent': 0.3}",0.8659149823863768,8337,0,0,0,8337,8337
404,listwise_rounds,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8005452603603289,14808,12810,286,12810,1998,2284
405,listwise_rounds_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8658041275318547,14808,12810,286,12810,1998,2284
406,listwise_rounds,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8444299258942968,22212,19215,429,19215,2997,3426
407,listwise_rounds_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8659981235272683,22212,19215,429,19215,2997,3426
408,listwise_rounds,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8465985239858869,32157,26163,252,26163,5994,6246
409,listwise_rounds_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8659981235272683,32157,26163,252,26163,5994,6246
410,listwise_rounds,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 4, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8527024694130144,38151,26163,252,26163,11988,12240
411,listwise_rounds_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 4, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8659981235272683,38151,26163,252,26163,11988,12240
412,listwise_rounds,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 8, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8475823608197712,19956,13962,501,13962,5994,6495
413,listwise_rounds_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 8, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8659981235272683,19956,13962,501,13962,5994,6495
414,listwise_rounds,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 6, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8375222827718835,17217,11223,750,11223,5994,6744
415,listwise_rounds_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 6, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8659911950988608,17217,11223,750,11223,5994,6744
416,listwise_rounds,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 12, 'overlap': 4, 'boundary_passes': 2, 'grouping_strategy': 'random', 'randomness_factor': 0.2}",0.864806433841155,20420,16424,250,16424,3996,4246
417,listwise_rounds_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 12, 'overlap': 4, 'boundary_passes': 2, 'grouping_strategy': 'random', 'randomness_factor': 0.2}",0.8659981235272683,20420,16424,250,16424,3996,4246
418,listwise_rounds,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1, 'listwise_call_budget': 120}",0.7998665509142293,7398,5400,120,5400,1998,2118
419,listwise_rounds_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1, 'listwise_call_budget': 120}",0.8441529305758373,7398,5400,120,5400,1998,2118
420,streak,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.05, 'seed': 11}",0.6958191317753377,1515,0,0,0,1515,1515
421,streak_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.05, 'seed': 11}",0.7027920723905025,1515,0,0,0,1515,1515
422,streak,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 4, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7232485333556536,2000,0,0,0,2000,2000
423,streak_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 4, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7718171684334715,2000,0,0,0,2000,2000
424,streak,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.3, 'seed': 11}",0.6919427948804525,1515,0,0,0,1515,1515
425,streak_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.3, 'seed': 11}",0.6952677990495182,1515,0,0,0,1515,1515
426,streak,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 2, 'min_distinct_opponents': 2, 'max_epochs': 12, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.6282054016467673,1000,0,0,0,1000,1000
427,streak_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 2, 'min_distinct_opponents': 2, 'max_epochs': 12, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.6438589678163759,1000,0,0,0,1000,1000
428,streak,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7669962594986788,2500,0,0,0,2500,2500
429,streak_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.8141603812774934,2500,0,0,0,2500,2500
430,streak,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 30, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7669962594986788,2500,0,0,0,2500,2500
431,streak_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 30, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.8141603812774934,2500,0,0,0,2500,2500
432,pruned_elo,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.1}",0.8568087855934409,4001,0,0,0,4001,4001
433,pruned_elo_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.1}",0.8581774336443375,4001,0,0,0,4001,4001
434,pruned_elo,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.2}",0.8108523637877584,2763,0,0,0,2763,2763
435,pruned_elo_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.2}",0.8316818808314628,2763,0,0,0,2763,2763
436,pruned_elo,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.1}",0.8597278958183576,5960,0,0,0,5960,5960
437,pruned_elo_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.1}",0.8651320803579092,5960,0,0,0,5960,5960
438,pruned_elo,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.2}",0.8413537036813062,4759,0,0,0,4759,4759
439,pruned_elo_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.2}",0.8623329952476352,4759,0,0,0,4759,4759
440,pruned_elo,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.1}",0.8614530744918589,7871,0,0,0,7871,7871
441,pruned_elo_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.1}",0.8653260659717277,7871,0,0,0,7871,7871
442,pruned_elo,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.2}",0.8529518928356894,6755,0,0,0,6755,6755
443,pruned_elo_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.2}",0.8643075869958052,6755,0,0,0,6755,6755
444,pruned_elo,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 16, 'prune_percent': 0.3}",0.8434668743456354,8337,0,0,0,8337,8337
445,pruned_elo_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 16, 'prune_percent': 0.3}",0.864806433841155,8337,0,0,0,8337,8337
446,listwise_rounds,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8003235506512846,14808,12810,286,12810,1998,2284
447,listwise_rounds_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8651597836899444,14808,12810,286,12810,1998,2284
448,listwise_rounds,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8435777292001575,22212,19215,429,19215,2997,3426
449,listwise_rounds_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8658734118159309,22212,19215,429,19215,2997,3426
450,listwise_rounds,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8385615470330289,32157,26163,252,26163,5994,6246
451,listwise_rounds_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8658456981023004,32157,26163,252,26163,5994,6246
452,listwise_rounds,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 4, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8537763758161981,38151,26163,252,26163,11988,12240
453,listwise_rounds_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 4, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8658249128170775,38151,26163,252,26163,11988,12240
454,listwise_rounds,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 8, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8332543708727795,19956,13962,501,13962,5994,6495
455,listwise_rounds_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 8, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8654646345398804,19956,13962,501,13962,5994,6495
456,listwise_rounds,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 6, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8432243793513681,17217,11223,750,11223,5994,6744
457,listwise_rounds_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 6, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8656724873921094,17217,11223,750,11223,5994,6744
458,listwise_rounds,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 12, 'overlap': 4, 'boundary_passes': 2, 'grouping_strategy': 'random', 'randomness_factor': 0.2}",0.8634068913028126,20420,16424,250,16424,3996,4246
459,listwise_rounds_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 12, 'overlap': 4, 'boundary_passes': 2, 'grouping_strategy': 'random', 'randomness_factor': 0.2}",0.8655131335387338,20420,16424,250,16424,3996,4246
460,listwise_rounds,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1, 'listwise_call_budget': 120}",0.7918553274440723,7398,5400,120,5400,1998,2118
461,listwise_rounds_bt,binary,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1, 'listwise_call_budget': 120}",0.8386871745921769,7398,5400,120,5400,1998,2118
462,streak,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.05, 'seed': 11}",0.6637426510195625,1500,0,0,0,1500,1500
463,streak_bt,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.05, 'seed': 11}",0.6751614914673358,1500,0,0,0,1500,1500
464,streak,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 4, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7223504525533307,2020,0,0,0,2020,2020
465,streak_bt,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 4, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7451728710252642,2020,0,0,0,2020,2020
466,streak,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.3, 'seed': 11}",0.6673260152515662,1515,0,0,0,1515,1515
467,streak_bt,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.3, 'seed': 11}",0.703879945468947,1515,0,0,0,1515,1515
468,streak,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 2, 'min_distinct_opponents': 2, 'max_epochs': 12, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.6131356420287626,1000,0,0,0,1000,1000
469,streak_bt,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 2, 'min_distinct_opponents': 2, 'max_epochs': 12, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.6145655819856662,1000,0,0,0,1000,1000
470,streak,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7438027169118514,2500,0,0,0,2500,2500
471,streak_bt,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7819668318470128,2500,0,0,0,2500,2500
472,streak,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 30, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7438027169118514,2500,0,0,0,2500,2500
473,streak_bt,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 30, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7819668318470128,2500,0,0,0,2500,2500
474,pruned_elo,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.1}",0.8273729564054052,4001,0,0,0,4001,4001
475,pruned_elo_bt,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.1}",0.843777352280135,4001,0,0,0,4001,4001
476,pruned_elo,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.2}",0.8115111575656111,2763,0,0,0,2763,2763
477,pruned_elo_bt,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.2}",0.818697677386845,2763,0,0,0,2763,2763
478,pruned_elo,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.1}",0.858633204129951,5960,0,0,0,5960,5960
479,pruned_elo_bt,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.1}",0.863261821621387,5960,0,0,0,5960,5960
480,pruned_elo,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.2}",0.834501487986154,4759,0,0,0,4759,4759
481,pruned_elo_bt,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.2}",0.8526410446428059,4759,0,0,0,4759,4759
482,pruned_elo,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.1}",0.8580096455732639,7871,0,0,0,7871,7871
483,pruned_elo_bt,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.1}",0.8629912114881169,7871,0,0,0,7871,7871
484,pruned_elo,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.2}",0.8427948167900947,6755,0,0,0,6755,6755
485,pruned_elo_bt,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.2}",0.8597140647529904,6755,0,0,0,6755,6755
486,pruned_elo,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 16, 'prune_percent': 0.3}",0.8460373212848684,8337,0,0,0,8337,8337
487,pruned_elo_bt,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 16, 'prune_percent': 0.3}",0.86238841232689,8337,0,0,0,8337,8337
488,listwise_rounds,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.7903881843147341,14808,12810,286,12810,1998,2284
489,listwise_rounds_bt,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8627487164865748,14808,12810,286,12810,1998,2284
490,listwise_rounds,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8324783868911242,22212,19215,429,19215,2997,3426
491,listwise_rounds_bt,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8647094358434481,22212,19215,429,19215,2997,3426
492,listwise_rounds,binary,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8458987527167157,32157,26163,252,26163,5994,6246
